Ticket_ID,Customer_ID,Agent_Name,Repair_Issue,Repair_Date,Part_Replaced,Model_Name,Laptop_Serial_Number
954,478,Jyoti Chacko,Screen replacement,1/15/2024,Screen,dell latitude 5500,K7EFF743
955,243,Caleb Bhandari,Screen replacement,2/24/2024,Screen,dell inspiron 15,7TSSUT9S
956,710,Caleb Bhandari,Battery replacement,10/17/2024,Battery,dell inspiron 15,1PWSW9HU
957,172,Bhavani Kuruvilla,Screen replacement,5/22/2022,Screen,dell alienware 17,3VZU8HW1
958,600,Nihal Tripathi,Audio issue,11/7/2022,Speakers,dell xps 13,Y1TY9993
959,839,Idika Dhaliwal,Overheating problem,4/2/2024,Cooling Fan,dell inspiron 15,11UPYFLM
960,1878,Unni Kashyap,Keyboard issue,10/3/2023,Keyboard,dell xps 13,8OYEJ9Q0
961,532,Peter Narain,Screen replacement,2/8/2022,Screen,dell alienware 17,VJQUAL0S
962,1115,Chakradev Upadhyay,Audio issue,11/25/2024,Speakers,dell xps 13,N5M79TLU
963,53,Manthan Brahmbhatt,Audio issue,12/5/2024,Speakers,dell xps 13,ACIHCK9K
964,498,Caleb Bhandari,Overheating problem,9/9/2022,Cooling Fan,dell xps 13,E9JOONV4
965,410,Neha Badami,Overheating problem,6/21/2024,Cooling Fan,dell latitude 5500,A3RLFOZM
966,646,Yug Varghese,Audio issue,2/1/2022,Speakers,DELL VOSTRO 14,EQKDIK5D
967,1380,Vedant Mann,Keyboard issue,10/2/2024,Keyboard,DELL VOSTRO 14,8L9IQ9T1
968,43,Devika Sankaran,Keyboard issue,10/22/2023,Keyboard,dell vostro 14,9J4A615W
969,927,Qushi Nath,Screen replacement,8/14/2023,Screen,dell inspiron 15,VWNWCY0C
970,1261,Anamika Bhargava,Keyboard issue,6/25/2024,Keyboard,dell alienware 17,80AM4OKW
971,1788,Neha Badami,Battery replacement,4/11/2022,Battery,dell inspiron 15,UPQYDKSQ
972,1034,Zaitra Tiwari,Battery replacement,9/12/2024,Battery,dell inspiron 15,BVGF9J8O
973,811,Indira Mandal,Audio issue,8/17/2022,Speakers,dell alienware 17,S1IO0G48
974,1031,Bhavani Kuruvilla,Screen replacement,5/13/2024,Screen,dell xps 13,6OCDGHVU
975,55,Reyansh Kalita,Screen replacement,,Screen,DELL ALIENWARE 17,5RPDULD7
976,1096,,Audio issue,2/4/2023,Speakers,dell xps 13,EM4FRBPL
977,999,Nachiket Ahuja,Overheating problem,8/24/2022,Cooling Fan,dell alienware 17,812SIS55
978,1201,Bachittar Purohit,Battery replacement,2/24/2022,Battery,DELL LATITUDE 5500,7CTWZ9R1
979,1142,Ria Nair,Screen replacement,5/17/2022,Screen,dell alienware 17,XZTOLLO9
980,951,Ria Nair,Keyboard issue,3/18/2022,Keyboard,dell latitude 5500,5LDJ3GU5
981,1093,Vasatika Rao,Battery replacement,2/14/2024,Battery,dell inspiron 15,Q7WZGSG5
982,1098,Laban Banik,Keyboard issue,11/14/2023,Keyboard,dell vostro 14,ET8EF9KX
983,585,Jai Basu,Screen replacement,10/1/2022,Screen,dell latitude 5500,N29QO7G6
984,1937,Aradhana Varghese,Keyboard issue,8/16/2023,Keyboard,dell alienware 17,ZPC6ZASY
985,1446,Zaitra Chaudry,Overheating problem,11/21/2024,Cooling Fan,dell inspiron 15,UVCDGRAR
986,58,Kashvi Nagi,Battery replacement,10/24/2024,Battery,dell alienware 17,RB259PAM
987,910,Vanya Bhattacharyya,Screen replacement,8/5/2023,Screen,dell inspiron 15,VZXF5ZBV
988,402,Ekavir Singhal,Battery replacement,6/28/2024,Battery,dell inspiron 15,GQGNY5G7
989,702,Vaishnavi Dalal,Battery replacement,3/15/2022,Battery,dell vostro 14,997XYO1C
990,929,Yatan Arora,Keyboard issue,11/17/2024,Keyboard,dell alienware 17,BFIG97I1
991,1313,Qushi Nath,Overheating problem,11/28/2022,Cooling Fan,dell inspiron 15,MN6XQL4V
992,627,Ucchal Barad,Overheating problem,4/30/2023,Cooling Fan,dell xps 13,GT7TVQSD
993,1201,Yug Varghese,Battery replacement,4/15/2024,Battery,dell inspiron 15,OSBAU6AX
994,112,Rehaan Babu,Overheating problem,7/29/2022,Cooling Fan,dell latitude 5500,A2UW6T0J
995,908,Chakradev Upadhyay,Audio issue,10/16/2023,Speakers,dell vostro 14,WWAVWEQT
996,1692,Zaitra Tiwari,Keyboard issue,6/5/2022,Keyboard,dell inspiron 15,G297W1JM
997,407,,Audio issue,3/13/2022,Speakers,dell inspiron 15,3G1129SA
998,1275,Tamanna Soni,Screen replacement,7/15/2023,Screen,dell xps 13,S8Y5V08S
999,945,Rajeshri Choudhary,Audio issue,2/15/2024,Speakers,dell alienware 17,BN2ZAMWI
457,1557,Bhavna Chaudhuri,Keyboard issue,12/11/2022,Keyboard,dell alienware 17,IEQF3SQX
1001,1440,Nathaniel Chopra,,8/4/2023,,dell inspiron 15,MQV9ZRIC
1002,321,,Audio issue,7/7/2023,Speakers,dell xps 13,WADX3MNI
1003,1097,,Overheating problem,3/10/2023,Cooling Fan,dell latitude 5500,ZCG87YGR
1004,1501,Yashica Kota,Keyboard issue,2/24/2022,Keyboard,dell xps 13,CXDFNJDP
1005,494,Mekhala Bhargava,Screen replacement,1/19/2023,Screen,dell latitude 5500,LEBR17YT
1006,1998,Chakradhar Dua,Screen replacement,1/12/2025,Screen,dell alienware 17,YXJ9JB1F
1007,1625,Laban Banik,Overheating problem,1/19/2025,Cooling Fan,dell inspiron 15,MLXC2YGF
1008,1435,Bhavani Kuruvilla,Audio issue,4/18/2023,Speakers,dell inspiron 15,2XR3CB8S
1009,1728,Advaith Bumb,Battery replacement,7/11/2024,Battery,dell inspiron 15,9QVGGO48
1010,1668,,Battery replacement,12/24/2022,Battery,dell alienware 17,WZAKUTEZ
888,970,Guneet Saha,Battery replacement,10/19/2024,Battery,dell vostro 14,O1IO37MK
1012,307,Nidhi Baral,,,,dell latitude 5500,EY3KD58A
1013,1847,Xiti Hari,Keyboard issue,3/21/2024,Keyboard,dell xps 13,PKM2PWUM
1014,1952,Chakradhar Dua,Audio issue,11/6/2023,Speakers,dell inspiron 15,SDVB4VAD
1015,134,Idika Dhaliwal,Audio issue,4/21/2022,Speakers,dell alienware 17,TO2XQRU4
1016,1690,Bhavna Chaudhuri,Overheating problem,4/8/2024,Cooling Fan,dell alienware 17,PFWTVNY1
1017,222,Kashvi Nagi,Battery replacement,7/30/2024,Battery,DELL VOSTRO 14,8UT6R4FS
1018,1730,Yug Varghese,Overheating problem,1/28/2024,Cooling Fan,dell alienware 17,QKGWKMHH
1019,1513,Vasatika Rao,Battery replacement,12/28/2024,Battery,dell alienware 17,FJLW9MSP
1020,809,Ryan Ramakrishnan,,2/4/2023,,dell inspiron 15,PLB44Y1G
921,780,Vasana Shroff,,9/4/2024,,dell latitude 5500,ODOEX3MG
260,846,Ryan Ramakrishnan,Overheating problem,6/7/2022,Cooling Fan,DELL INSPIRON 15,BRPCC472
1023,1003,Neha Badami,Overheating problem,10/3/2022,Cooling Fan,dell alienware 17,Y6LUCSXP
1024,804,Xiti Hari,Overheating problem,3/9/2024,Cooling Fan,dell vostro 14,851O38U5
1025,1524,Gopal Issac,Audio issue,1/27/2023,Speakers,dell vostro 14,8RWTANZI
1026,140,Ria Nair,Keyboard issue,10/2/2022,Keyboard,dell latitude 5500,PCF4QL2Z
1027,732,Manthan Brahmbhatt,Keyboard issue,5/16/2022,Keyboard,dell vostro 14,DF1YZ769
1028,1094,Tamanna Soni,Screen replacement,8/28/2023,Screen,dell inspiron 15,JQBKOIAS
1029,1612,Bachittar Purohit,Screen replacement,4/26/2024,Screen,DELL XPS 13,EYFP37JH
1030,1758,Advaith Bumb,Overheating problem,3/25/2024,Cooling Fan,dell latitude 5500,WJGVKTLV
1031,1975,Idika Dhaliwal,Overheating problem,2/10/2022,Cooling Fan,DELL VOSTRO 14,T2TYJDMT
1032,1142,Vanya Dayal,Overheating problem,9/30/2024,Cooling Fan,dell vostro 14,J2UB525D
1033,1448,Tarak Parmer,Overheating problem,9/21/2023,Cooling Fan,dell vostro 14,XZUU5J4H
1034,171,Anay Sane,Battery replacement,4/12/2023,Battery,dell latitude 5500,FKNOKFRJ
1035,711,Umang Mukhopadhyay,Screen replacement,6/23/2023,Screen,dell inspiron 15,573XWP20
1036,1503,Tamanna Soni,Overheating problem,,Cooling Fan,dell xps 13,N9EJ947B
1037,787,Gaurang Ramanathan,Overheating problem,1/15/2023,Cooling Fan,dell alienware 17,YA65J89M
1038,498,Ojas Kashyap,Overheating problem,4/29/2024,Cooling Fan,dell latitude 5500,G8VVSVAA
1039,1119,Bhavna Chaudhuri,Overheating problem,7/2/2024,Cooling Fan,dell latitude 5500,UVCXH642
1040,1868,Onveer Ramaswamy,Overheating problem,8/27/2022,Cooling Fan,dell inspiron 15,72QLSZC7
1041,659,Chakradhar Dua,Screen replacement,5/23/2022,Screen,dell alienware 17,ZZQPJ485
1042,1769,Anvi Kata,Audio issue,12/12/2023,Speakers,dell inspiron 15,UZ8F1KH7
1043,140,Aradhana Varghese,Audio issue,3/8/2022,Speakers,dell vostro 14,0C35NB1P
1044,458,Chakrika Bandi,Screen replacement,8/4/2024,Screen,dell xps 13,7HJSUZQ1
1045,68,Ojas Kashyap,Audio issue,9/10/2022,Speakers,dell inspiron 15,5HQMZZOZ
1046,875,Chakrika Bandi,Overheating problem,7/9/2023,Cooling Fan,dell latitude 5500,IVYLYJLG
1047,1739,Gaurang Ramanathan,Overheating problem,1/2/2023,Cooling Fan,dell alienware 17,9V60NWBZ
1048,764,Victor Soman,Screen replacement,6/20/2024,Screen,dell vostro 14,W6V3K47H
1049,1666,,Audio issue,3/3/2024,Speakers,dell latitude 5500,VVUPPSRT
1050,1048,Gaurang Ramanathan,Screen replacement,11/5/2024,Screen,dell latitude 5500,NMT1SNY0
1051,273,Victor Sinha,Overheating problem,,Cooling Fan,dell alienware 17,QV8TMIVC
1052,1745,Keya Karan,Overheating problem,8/29/2022,Cooling Fan,dell alienware 17,GFGEI3HB
1053,1868,Harinakshi Mukherjee,Audio issue,3/16/2023,Speakers,dell xps 13,TE9T7HEJ
1054,1093,Jyoti Chacko,Screen replacement,1/24/2023,Screen,dell vostro 14,B3HOQVCQ
1055,1261,Bachittar Purohit,Screen replacement,12/11/2022,Screen,dell vostro 14,NNB2NKN5
1056,1433,Qushi Nath,Audio issue,3/12/2023,Speakers,dell xps 13,VZX9GLLZ
1057,1624,Jeevika Kapur,Battery replacement,8/2/2023,Battery,dell xps 13,6HYXFQYS
1058,561,Nihal Tripathi,Overheating problem,11/20/2022,Cooling Fan,dell latitude 5500,DAI1SVUO
1059,591,Victor Sinha,Keyboard issue,3/28/2024,Keyboard,dell latitude 5500,AYDVICB7
1060,440,Zaitra Chaudry,Screen replacement,4/7/2024,Screen,dell latitude 5500,SXYG3IYD
1061,1863,Vyanjana Bedi,Audio issue,11/1/2022,Speakers,dell vostro 14,0S89JO3K
1062,171,Vedant Mann,Audio issue,2/14/2022,Speakers,dell alienware 17,STL5H5LR
1063,454,Rajeshri Choudhary,Battery replacement,2/4/2022,Battery,dell alienware 17,THLLBQJB
1064,983,Manthan Brahmbhatt,Overheating problem,5/13/2023,Cooling Fan,dell alienware 17,DTYE26X9
1065,1616,Leela Nazareth,Keyboard issue,1/2/2023,Keyboard,dell xps 13,3IINZVFT
1066,361,Vaishnavi Dalal,Audio issue,11/22/2023,Speakers,dell alienware 17,E1M55VST
1067,675,Gopal Issac,Audio issue,6/4/2023,Speakers,dell inspiron 15,PBQA9TWU
1068,1598,Orinder Kale,Overheating problem,8/26/2024,Cooling Fan,dell alienware 17,MA2ZUJR1
1020,223,Sai Kohli,Screen replacement,6/24/2024,Screen,dell latitude 5500,AWR1LXO8
1070,288,Unni Kashyap,Screen replacement,7/3/2023,Screen,dell vostro 14,22ZE1RZF
297,1836,Ria Chatterjee,Keyboard issue,1/31/2022,Keyboard,dell alienware 17,NEF4DJUX
1072,1896,Abha Dayal,Keyboard issue,2/3/2022,Keyboard,DELL ALIENWARE 17,ZVC2KT8V
1073,686,,Battery replacement,,Battery,dell vostro 14,SU2XAHS8
1074,460,Abha Dayal,Battery replacement,2/1/2022,Battery,dell xps 13,T6ZRL8V6
1075,1403,Nidhi Baral,Screen replacement,2/22/2022,Screen,dell alienware 17,HOJE7L7V
1076,1091,Aadi Prabhakar,Screen replacement,4/12/2024,Screen,dell inspiron 15,MBS9WJZU
1077,1243,Peter Narain,Battery replacement,1/14/2025,Battery,dell xps 13,4V0G3EIW
652,1962,Yatan Arora,Battery replacement,8/26/2022,Battery,DELL XPS 13,SBSBP4I8
1079,1462,Samaksh Sheth,Screen replacement,5/11/2022,Screen,dell latitude 5500,I7OCGZYK
1080,1990,Jai Datta,Audio issue,7/30/2022,Speakers,dell vostro 14,LSXOYOEK
1081,208,Orinder Kale,Overheating problem,12/28/2023,Cooling Fan,dell latitude 5500,4LMG0YNJ
1082,1994,Pavani Sanghvi,Audio issue,9/30/2024,Speakers,dell inspiron 15,SJTV9Z8A
1083,1154,Sai Kohli,Audio issue,1/10/2025,Speakers,dell xps 13,AFDA8EEJ
1084,1116,Gaurang Ramanathan,Keyboard issue,11/5/2022,Keyboard,dell xps 13,NXGH5GM1
1085,1078,Agastya Samra,Screen replacement,12/2/2023,Screen,dell latitude 5500,9JISD1A8
1086,1875,Mekhala Bhargava,Keyboard issue,9/27/2022,Keyboard,dell vostro 14,8HI08ILC
1087,401,Nidhi Baral,Battery replacement,11/6/2024,Battery,dell alienware 17,A2XJVFAO
1088,1602,Advaith Bumb,Audio issue,12/9/2022,Speakers,dell xps 13,XFT35HX6
1089,474,Maya Parsa,Battery replacement,10/4/2023,Battery,dell latitude 5500,S250T178
1090,177,Advaith Bumb,Screen replacement,9/9/2023,Screen,dell vostro 14,NG2PHFMS
1091,1615,Maya Parsa,Overheating problem,10/20/2024,Cooling Fan,dell latitude 5500,NGHMGX4L
1092,1985,Nathaniel Chopra,Screen replacement,3/27/2024,Screen,dell alienware 17,DAKY81HQ
1093,1833,Ojas Purohit,Battery replacement,11/28/2023,Battery,dell xps 13,7CX8XQ5N
1094,928,Daksha Agarwal,Overheating problem,5/11/2024,Cooling Fan,dell xps 13,RXRMLWCX
1095,531,Yatan Arora,Screen replacement,8/2/2023,Screen,dell alienware 17,Z159R0CW
1096,1525,Nidhi Baral,Screen replacement,1/17/2024,Screen,dell alienware 17,QG68HO3G
1097,1664,,Audio issue,12/15/2023,Speakers,dell xps 13,F9AOEQ71
1098,342,Ucchal Barad,Overheating problem,12/24/2023,Cooling Fan,dell alienware 17,L852OOF9
1099,282,Zaitra Tiwari,Battery replacement,1/20/2023,Battery,dell latitude 5500,GPAW5HE5
1100,1041,Nathaniel Chopra,Audio issue,5/2/2023,Speakers,dell inspiron 15,1YJYACC4
1101,685,Nachiket Ahuja,Keyboard issue,8/1/2022,Keyboard,dell inspiron 15,Y5GDN44A
1102,170,Tarak Parmer,Overheating problem,11/22/2024,Cooling Fan,dell xps 13,JPP8175J
1103,1862,Anamika Bhargava,Overheating problem,3/7/2022,Cooling Fan,dell vostro 14,IMPQJ72L
1104,338,Januja Varkey,Keyboard issue,10/24/2023,Keyboard,dell vostro 14,HS2NFM0H
1105,1401,Jai Datta,,8/31/2024,,dell alienware 17,YIFHDGXY
102,1668,Nachiket Ahuja,Screen replacement,11/5/2024,Screen,DELL ALIENWARE 17,CAKUDC77
1107,1901,Tamanna Soni,Overheating problem,5/18/2024,Cooling Fan,dell latitude 5500,WQPBW4SK
1108,1531,Devika Sankaran,Audio issue,9/24/2022,Speakers,dell latitude 5500,68VPL46X
1109,1078,Aradhana Varghese,Battery replacement,3/22/2022,Battery,DELL INSPIRON 15,BRIUVD6J
497,259,Devika Setty,Battery replacement,8/30/2022,Battery,dell alienware 17,WKWPWP0D
1111,1548,Indira Banerjee,Audio issue,11/19/2023,Speakers,dell alienware 17,JW9PGSAW
378,787,Keya Karan,Audio issue,2/2/2023,Speakers,dell inspiron 15,2PAOEMDC
1113,1612,Jeevika Kapur,Overheating problem,10/5/2023,Cooling Fan,dell xps 13,ATWWEODD
23,456,,Battery replacement,6/1/2022,Battery,dell vostro 14,G89U0L2H
1115,1618,Jacob Lall,Battery replacement,3/20/2023,Battery,dell xps 13,2YBXA6R8
1116,1627,Jai Datta,Audio issue,6/12/2023,Speakers,dell inspiron 15,OSX42BWQ
1117,612,Umang Mukhopadhyay,Overheating problem,8/8/2022,Cooling Fan,dell alienware 17,P9KM4EL3
1118,484,Vasana Shroff,Battery replacement,4/4/2023,Battery,dell alienware 17,TGUY3GGZ
1119,469,Gopal Issac,Audio issue,7/12/2022,Speakers,dell vostro 14,2COXT8OE
1120,806,Neha Badami,Audio issue,,Speakers,dell inspiron 15,D4X9DRS2
1121,1651,Mitesh Nori,Audio issue,4/17/2024,Speakers,dell alienware 17,ARYXV0FP
1122,1349,Vasatika Rao,Battery replacement,7/27/2022,Battery,dell inspiron 15,KEBMOFLY
1123,1161,Yug Varghese,Screen replacement,10/4/2024,Screen,dell inspiron 15,WEJZD1OS
1124,742,Peter Narain,Keyboard issue,8/19/2022,Keyboard,dell alienware 17,T92DZVRU
1125,115,Aadi Prabhakar,Audio issue,12/23/2022,Speakers,dell alienware 17,45V4RPQN
1126,35,Tamanna Soni,Overheating problem,9/3/2024,Cooling Fan,dell latitude 5500,0GKL7BVW
1127,763,Jai Basu,,2/15/2023,,dell vostro 14,FG2K7H2C
1128,105,,,4/29/2024,,dell vostro 14,BMG6XZSO
1129,558,Banjeet Sama,Battery replacement,1/21/2022,Battery,DELL LATITUDE 5500,4RWY83UG
1130,830,Qushi Nath,Screen replacement,2/4/2022,Screen,dell vostro 14,UI4GBVAE
1131,1753,Umang Mukhopadhyay,Overheating problem,4/30/2024,Cooling Fan,dell inspiron 15,UXQBRMZB
1132,1483,Rehaan Babu,Overheating problem,2/20/2024,Cooling Fan,dell xps 13,1JKYWS7O
1133,1530,Ria Chatterjee,Screen replacement,,Screen,dell inspiron 15,FP6FEIQF
1134,887,Jai Datta,Keyboard issue,,Keyboard,dell inspiron 15,LCQU7U05
1135,159,Aradhana Varghese,Overheating problem,11/12/2023,Cooling Fan,DELL XPS 13,GA7R0GBX
1136,537,Chatura Sami,Audio issue,11/23/2022,Speakers,dell inspiron 15,82K0YLY9
1137,166,Yatan Arora,Overheating problem,11/2/2023,Cooling Fan,dell xps 13,2AGMR5IO
850,1109,Peter Narain,,9/19/2024,,dell alienware 17,5843ZMHS
1139,1607,Bhavani Kuruvilla,Audio issue,5/8/2023,Speakers,dell inspiron 15,RJ0LBW1F
1140,959,Jeevika Kapur,Overheating problem,6/14/2022,Cooling Fan,dell vostro 14,GLEFZCYB
1141,712,Xiti Hari,Battery replacement,8/16/2024,Battery,dell xps 13,JN657KE8
1142,1971,Daksha Agarwal,Audio issue,8/21/2022,Speakers,dell alienware 17,9ZEUABYO
1143,1331,Caleb Bhandari,Keyboard issue,1/17/2024,Keyboard,dell latitude 5500,0VOS93W9
1144,1076,Jeevika Kapur,Screen replacement,11/19/2023,Screen,dell vostro 14,J221ZCY4
1145,1762,Indira Mandal,Screen replacement,,Screen,dell alienware 17,RLTSRYIO
1146,199,Anay Sane,Audio issue,11/9/2023,Speakers,dell vostro 14,6SH2Q7V3
1147,212,,Overheating problem,6/14/2022,Cooling Fan,dell vostro 14,RB1FMQ81
1148,23,,Overheating problem,8/10/2022,Cooling Fan,DELL XPS 13,VQ0NCVIV
1149,677,Pavani Sanghvi,Overheating problem,4/24/2022,Cooling Fan,dell xps 13,8FZX4QMZ
1150,1612,Unnati Mandal,Overheating problem,11/7/2023,Cooling Fan,dell inspiron 15,JMXV0VJP
1151,907,Anvi Kata,Audio issue,11/11/2023,Speakers,dell latitude 5500,QUL4HCOD
1152,552,Advaith Bumb,Overheating problem,9/29/2023,Cooling Fan,dell alienware 17,VVZGAKBX
1153,164,Keya Karan,Battery replacement,1/25/2022,Battery,DELL XPS 13,H6AGF9VT
1154,106,Tarak Parmer,Battery replacement,5/3/2022,Battery,dell alienware 17,DS8MUAJA
1155,1370,Caleb Bhandari,Overheating problem,11/29/2022,Cooling Fan,dell alienware 17,246GLJN2
1156,1795,Ekavir Singhal,Battery replacement,9/26/2022,Battery,dell inspiron 15,ICO7GEV4
1157,1922,Nidhi Baral,,5/25/2022,,dell alienware 17,S08CUQCS
1158,1838,,Keyboard issue,4/14/2023,Keyboard,dell vostro 14,K8N6T43D
1159,1068,Aradhana Varghese,Audio issue,4/19/2024,Speakers,DELL XPS 13,TE8QV8UE
1160,543,Mitesh Nori,Audio issue,1/23/2024,Speakers,dell vostro 14,UTCAOE7S
1161,1408,Maya Parsa,Keyboard issue,7/3/2023,Keyboard,dell alienware 17,GYIH90Z0
1162,526,Nathaniel Chopra,Keyboard issue,3/1/2022,Keyboard,DELL ALIENWARE 17,QM4BLQE5
1163,36,Devika Sankaran,Battery replacement,6/17/2024,Battery,DELL XPS 13,8C1941LM
1164,1381,Guneet Saha,Keyboard issue,5/29/2022,Keyboard,dell xps 13,PR581W42
1165,1975,Nachiket Ahuja,Overheating problem,1/29/2024,Cooling Fan,DELL VOSTRO 14,PVZHXXZ2
1166,1602,Bachittar Purohit,Audio issue,7/4/2023,Speakers,dell xps 13,GSO9ZX31
1167,570,Banjeet Sama,Overheating problem,12/14/2023,Cooling Fan,dell vostro 14,12DNJGP1
1168,94,Tripti Mandal,Audio issue,9/16/2023,Speakers,dell vostro 14,4WLO28TX
1169,1839,Bhavini Manne,Keyboard issue,4/12/2022,Keyboard,dell latitude 5500,0XCM0J92
1170,749,Bhavna Chaudhuri,Battery replacement,11/3/2024,Battery,dell latitude 5500,C7WXJEU2
1171,1292,Vedant Mann,Audio issue,10/2/2024,Speakers,dell xps 13,OSWIZIWR
1172,110,Rachana Ramakrishnan,Keyboard issue,11/21/2022,Keyboard,dell latitude 5500,94L8MGZC
1173,126,Banjeet Sama,Battery replacement,7/15/2023,Battery,dell latitude 5500,0T7GECQT
1174,836,Devika Setty,Keyboard issue,12/15/2022,Keyboard,dell inspiron 15,ZKGN33QT
1175,1758,Yatan Arora,Battery replacement,9/29/2023,Battery,dell xps 13,FW7TSLG2
1176,317,Bhavna Chaudhuri,Screen replacement,5/5/2022,Screen,dell latitude 5500,715BRDXC
1177,1432,Unnati Mandal,Keyboard issue,11/21/2023,Keyboard,dell xps 13,KIYL1FDG
1178,63,Vasatika Rao,Keyboard issue,2/21/2022,Keyboard,dell vostro 14,JYDNYZ80
1179,1608,Orinder Kale,Keyboard issue,9/29/2022,Keyboard,dell xps 13,I6RLAYLK
1180,1398,Devika Sankaran,Audio issue,,Speakers,dell inspiron 15,Y7K5M04H
1181,80,,Overheating problem,1/16/2023,Cooling Fan,dell inspiron 15,87WHY6P2
1182,694,Kashvi Nagi,Audio issue,1/30/2023,Speakers,dell xps 13,8APPEY1C
1183,1483,Ryan Ramakrishnan,Audio issue,1/27/2024,Speakers,dell vostro 14,K62OE4L8
1184,185,,Keyboard issue,7/9/2022,Keyboard,dell alienware 17,45PK5FFX
1185,880,Ojas Purohit,Keyboard issue,6/5/2024,Keyboard,dell alienware 17,70197B6M
1186,281,,Overheating problem,7/17/2022,Cooling Fan,DELL ALIENWARE 17,L1SOYYOF
1187,1992,Qushi Nath,Screen replacement,,Screen,dell alienware 17,TKK9FW0Q
1188,61,Keya Karan,Audio issue,8/15/2023,Speakers,dell xps 13,JZEVR1EQ
1189,1366,Ucchal Barad,Audio issue,12/24/2022,Speakers,dell latitude 5500,0T7XR4FB
1190,799,Jai Basu,Overheating problem,7/7/2024,Cooling Fan,dell latitude 5500,Z09VCVLA
1191,581,Rachana Ramakrishnan,Screen replacement,9/18/2022,Screen,dell inspiron 15,0PM48PIB
1192,962,,Keyboard issue,,Keyboard,dell latitude 5500,31TW8A9U
1193,1652,Geetika Dass,Audio issue,8/15/2022,Speakers,dell alienware 17,YKB044A2
1194,1334,Gaurang Ramanathan,Audio issue,6/29/2024,Speakers,dell alienware 17,3DEQ3J9W
1195,397,Rajeshri Choudhary,Overheating problem,6/15/2023,Cooling Fan,dell latitude 5500,CBESTB64
1196,335,Vedant Mann,Battery replacement,8/12/2024,Battery,dell latitude 5500,582NOGB9
1197,1724,,Audio issue,7/5/2022,Speakers,dell alienware 17,174CIBNJ
1198,97,Unnati Mandal,Audio issue,11/30/2024,Speakers,dell xps 13,HZ54M4GE
1199,1441,Indira Mandal,Overheating problem,7/23/2024,Cooling Fan,DELL VOSTRO 14,ARZ85R3F
1200,1136,Vyanjana Bedi,Audio issue,1/7/2025,Speakers,dell vostro 14,ZBLVHTE4
1201,663,Jai Datta,Battery replacement,5/16/2024,Battery,dell latitude 5500,G9ZKXA51
1202,747,Devika Setty,Keyboard issue,11/5/2023,Keyboard,dell inspiron 15,MJDQJG6T
1203,39,Tripti Mandal,Audio issue,12/30/2023,Speakers,dell inspiron 15,64UILH52
1204,1194,Agastya Samra,Audio issue,11/29/2023,Speakers,dell vostro 14,J03M6EBN
1205,1196,Abha Dayal,Overheating problem,12/13/2022,Cooling Fan,dell vostro 14,2CR4Q9SH
1206,219,Ojas Kashyap,Audio issue,5/9/2023,Speakers,dell inspiron 15,65VGQDS8
1207,1612,Unni Kashyap,Battery replacement,1/4/2024,Battery,DELL XPS 13,KNRHUNF1
1208,1754,Ishwar Krish,Audio issue,10/10/2024,Speakers,dell xps 13,OU493EM9
1209,528,,Screen replacement,4/23/2022,Screen,dell latitude 5500,MS0H54F4
1210,354,Januja Varkey,Screen replacement,7/13/2023,Screen,dell latitude 5500,FTWRZ06O
1211,1047,Qushi Nath,Keyboard issue,5/9/2022,Keyboard,dell inspiron 15,XTT66018
1212,984,Unni Kashyap,Keyboard issue,8/26/2024,Keyboard,dell xps 13,JNW8TFOM
1213,771,Gopal Issac,Overheating problem,8/7/2023,Cooling Fan,DELL VOSTRO 14,CQR17DOI
1214,1758,Geetika Dass,Battery replacement,1/17/2025,Battery,dell xps 13,THLLBQJB
1215,407,Januja Varkey,Overheating problem,9/23/2024,Cooling Fan,dell xps 13,QMKHK4CQ
1216,1641,Ria Nair,Battery replacement,3/27/2022,Battery,dell alienware 17,1VYBGZ67
1217,328,Ishani Nagar,Audio issue,10/28/2024,Speakers,dell alienware 17,S44Z32J6
1218,11,Ishwar Krish,Keyboard issue,1/2/2023,Keyboard,DELL LATITUDE 5500,DEHQ2P4J
1219,142,Yatan Arora,,10/18/2023,,dell alienware 17,AWZTURIK
1220,407,Rachana Ramakrishnan,Keyboard issue,3/6/2022,Keyboard,dell latitude 5500,8TN6PZ98
1221,369,Idika Dhaliwal,,4/22/2024,,dell inspiron 15,QYMUA2RD
1222,1145,Ojas Purohit,Screen replacement,12/14/2022,Screen,DELL VOSTRO 14,VYFHQCW9
1223,1618,Ishwar Krish,Audio issue,5/4/2022,Speakers,dell xps 13,A0BCH7LR
1224,1288,Rajeshri Choudhary,Keyboard issue,12/30/2022,Keyboard,dell vostro 14,O3IQJTH4
1225,1734,Banjeet Sama,Screen replacement,11/24/2024,Screen,dell alienware 17,Y9LGLN7O
1226,1080,Chakradhar Dua,Keyboard issue,,Keyboard,dell vostro 14,PWHCF9TI
775,1074,Yug Varghese,Audio issue,8/21/2023,Speakers,dell vostro 14,PO8OTU6V
1228,1742,Januja Varkey,Keyboard issue,8/1/2024,Keyboard,dell xps 13,MZ5UMSNM
1229,774,Idika Dhaliwal,Keyboard issue,3/22/2023,Keyboard,dell inspiron 15,WLQC5HMI
1230,1946,Chatura Sami,Keyboard issue,6/6/2022,Keyboard,dell alienware 17,V6J53OT8
1231,505,Bhavini Manne,Battery replacement,4/7/2022,Battery,dell vostro 14,D8WB5IWN
